1; 0.668467
2; 0.380003
3; 0.25441
4; 0.181062
5; 0.137703
6; 0.109489
7; 0.0900071
8; 0.0756764
9; 0.0646904
10; 0.0561572
11; 0.0494418
12; 0.0439642
13; 0.0393802
14; 0.0355216
15; 0.0322512
16; 0.029436
17; 0.0269884
18; 0.0248571
19; 0.022993
20; 0.0213389
21; 0.0198577
22; 0.018532
23; 0.0173411
24; 0.0162658
25; 0.015288
26; 0.0143929
27; 0.0135714
28; 0.0128191
29; 0.0121296
30; 0.0114925
31; 0.0109002
32; 0.0103503
33; 0.00984054
34; 0.00936593
35; 0.00892337
36; 0.00851208
37; 0.00813046
38; 0.00777496
39; 0.00744282
40; 0.00713186
41; 0.00684029
42; 0.00656602
43; 0.0063083
44; 0.00606683
45; 0.0058408
46; 0.00562879
47; 0.00543002
48; 0.00524341
49; 0.00506816
50; 0.00490356
51; 0.00474931
52; 0.0046045
53; 0.00446816
54; 0.00433939
55; 0.00421788
56; 0.004103
57; 0.00399426
58; 0.00389133
59; 0.00379385
60; 0.00370119
61; 0.00361289
62; 0.00352882
63; 0.00344875
64; 0.00337225
65; 0.00329904
66; 0.00322879
67; 0.00316135
68; 0.0030964
69; 0.00303387
70; 0.00297374
71; 0.00291565
72; 0.00285927
73; 0.00280433
74; 0.00275086
75; 0.00269883
76; 0.00264821
77; 0.00259886
78; 0.00255067
79; 0.00250349
80; 0.00245727
81; 0.00241201
82; 0.00236768
83; 0.00232423
84; 0.00228167
85; 0.00224005
86; 0.00219942
87; 0.00215969
88; 0.0021208
89; 0.00208277
90; 0.00204559
91; 0.00200923
92; 0.00197372
93; 0.00193907
94; 0.00190528
95; 0.00187239
96; 0.00184042
97; 0.00180936
98; 0.00177922
99; 0.00174997
100; 0.00172163
101; 0.00169418
102; 0.00166759
103; 0.0016419
104; 0.00161717
105; 0.0015933
106; 0.00157016
107; 0.00154775
108; 0.0015261
109; 0.00150519
110; 0.00148495
111; 0.00146541
112; 0.00144653
113; 0.00142821
114; 0.0014104
115; 0.00139313
116; 0.00137639
117; 0.0013601
118; 0.00134421
119; 0.00132869
120; 0.00131351
121; 0.00129863
122; 0.00128403
123; 0.00126969
124; 0.00125557
125; 0.00124164
126; 0.0012279
127; 0.00121434
128; 0.00120093
129; 0.00118765
130; 0.00117449
131; 0.00116144
132; 0.00114849
133; 0.00113566
134; 0.00112295
135; 0.00111034
136; 0.0010978
137; 0.00108534
138; 0.00107301
139; 0.00106084
140; 0.00104882
141; 0.00103694
142; 0.0010252
143; 0.00101357
144; 0.00100209
145; 0.000990799
146; 0.000979731
147; 0.000968909
148; 0.000958354
149; 0.000948046
150; 0.000937944
151; 0.000928025
152; 0.000918307
153; 0.000908817
154; 0.000899566
155; 0.000890557
156; 0.00088179
157; 0.000873226
158; 0.000864848
159; 0.000856683
160; 0.000848763
161; 0.000841076
162; 0.000833588
163; 0.000826289
164; 0.000819164
165; 0.000812199
166; 0.00080539
167; 0.000798736
168; 0.000792222
169; 0.000785834
170; 0.000779572
171; 0.000773434
172; 0.000767398
173; 0.000761435
174; 0.000755529
175; 0.000749689
176; 0.000743922
177; 0.000738225
178; 0.000732579
179; 0.000726948
180; 0.000721312
181; 0.000715681
182; 0.00071007
183; 0.000704477
184; 0.000698892
185; 0.000693317
186; 0.000687756
187; 0.0006822
188; 0.000676633
189; 0.000671063
190; 0.000665504
191; 0.000659967
192; 0.000654453
193; 0.00064897
194; 0.000643522
195; 0.000638111
196; 0.00063274
197; 0.000627423
198; 0.000622172
199; 0.000616994
200; 0.000611892
201; 0.000606872
202; 0.000601942
203; 0.000597111
204; 0.000592386
205; 0.000587772
206; 0.000583266
207; 0.000578864
208; 0.000574573
209; 0.000570398
210; 0.000566341
211; 0.000562396
212; 0.00055856
213; 0.000554825
214; 0.000551179
215; 0.000547616
216; 0.00054414
217; 0.000540746
218; 0.000537423
219; 0.000534158
220; 0.000530951
221; 0.000527801
222; 0.000524701
223; 0.000521647
224; 0.000518634
225; 0.000515651
226; 0.000512684
227; 0.000509726
228; 0.000506776
229; 0.000503834
230; 0.000500892
231; 0.000497949
232; 0.000494999
233; 0.000492039
234; 0.00048907
235; 0.000486094
236; 0.000483105
237; 0.000480092
238; 0.000477052
239; 0.000473992
240; 0.000470918
241; 0.000467831
242; 0.000464741
243; 0.000461653
244; 0.000458567
245; 0.000455481
246; 0.000452405
247; 0.000449348
248; 0.000446311
249; 0.000443292
250; 0.00044028
251; 0.000437211
252; 0.000433891
253; 0.000429823
254; 0.000423858
255; 0.000414122
256; 0.000400846
257; 0.000389158
258; 0.000380175
259; 0.000368167
260; 0.000348478
261; 0.00033265
262; 0.000321717
263; 0.000307152
264; 0.000295296
265; 0.000287381
266; 0.00027749
267; 0.000270219
268; 0.000263177
269; 0.000255142
270; 0.000248665
271; 0.000240187
272; 0.000232861
273; 0.000224322
274; 0.000216234
275; 0.000208071
276; 0.000200013
277; 0.00019228
278; 0.000184865
279; 0.000177937
280; 0.000171798
281; 0.000166237
282; 0.000161653
283; 0.000157541
284; 0.000154153
285; 0.000151065
286; 0.000148384
287; 0.000145979
288; 0.000143714
289; 0.000141792
290; 0.000139835
291; 0.000138161
292; 0.000136376
293; 0.000134741
294; 0.000133105
295; 0.000131487
296; 0.000130006
297; 0.000128543
298; 0.000127204
299; 0.000125969
300; 0.000124822
301; 0.000123809
302; 0.000122943
303; 0.000122157
304; 0.000121522
305; 0.000120949
306; 0.000120463
307; 0.000120065
308; 0.000119704
309; 0.000119406
310; 0.000119144
311; 0.000118913
312; 0.000118712
313; 0.000118536
314; 0.000118375
315; 0.00011823
316; 0.000118102
317; 0.000117983
318; 0.000117876
319; 0.000117782
320; 0.000117693
321; 0.000117613
322; 0.000117542
323; 0.000117476
324; 0.000117417
325; 0.000117363
326; 0.000117313
327; 0.000117267
328; 0.000117225
329; 0.000117185
330; 0.000117147
331; 0.000117111
332; 0.000117078
333; 0.000117045
334; 0.000117013
335; 0.000116983
336; 0.000116953
337; 0.000116923
